"SchoolId","FinanceId","SchoolName","SchoolNetworkName","Meeting01","Meeting02","Meeting03","Meeting04","Meeting05","Meeting06","Meeting07","Meeting08","Meeting09","Meeting10","Meeting11","Meeting12","Meeting13","Meeting14","Meeting15","Meeting16","Meeting17","Meeting18","Meeting19","Meeting20","Meeting21","Meeting22","Meeting23","Meeting24"
"609826","22461","CASTELLANOS","Pilsen-Little Village","07/2012 ","08/10/2012 09:00 AM","09/14/2012 09:00 AM","10/05/2012 09:00 AM","11/09/2012 09:00 AM","12/07/2012 09:00 AM","01/11/2013 09:00 AM","02/08/2013 09:00 AM","03/08/2013 09:00 AM","04/12/2013 09:00 AM","05/10/2013 09:00 AM","06/07/2013 09:00 AM","","","","","","","","","","","",""
"610251","26021","CATHER","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/10/2012 03:45 PM","11/14/2012 03:45 PM","12/12/2012 03:45 PM","01/09/2013 03:45 PM","02/13/2013 03:45 PM","03/13/2013 03:45 PM","04/10/2013 03:45 PM","05/08/2013 03:45 PM","06/12/2013 03:45 PM","","","","","","","","","","","",""
"609851","22671","CHALMERS","Austin-North Lawndale","07/14/2012 10:00 AM","08/18/2012 10:00 AM","09/15/2012 10:00 AM","10/20/2012 10:00 AM","11/17/2012 10:00 AM","12/15/2012 10:00 AM","01/19/2013 10:00 AM","02/16/2013 10:00 AM","03/16/2013 10:00 AM","04/20/2013 10:00 AM","05/18/2013 10:00 AM","06/18/2013 10:00 AM","","","","","","","","","","","",""
"609852","22681","CHAPPELL","Ravenswood-Ridge","07/11/2012 09:00 AM","08/2012 ","09/14/2012 04:00 PM","10/05/2012 04:00 PM","11/09/2012 04:00 PM","12/07/2012 04:00 PM","01/11/2013 04:00 PM","02/15/2013 04:00 PM","03/01/2013 04:00 PM","04/22/2013 04:00 PM","05/03/2013 04:00 PM","06/07/2013 04:00 PM","","","","","","","","","","","",""
"609853","22701","CHASE","Fullerton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/25/2013 03:30 PM","02/22/2013 03:30 PM","03/29/2013 03:30 PM","04/26/2013 03:30 PM","05/31/2013 03:30 PM","06/14/2013 03:30 PM","","","","","","","","","","","",""
"610148","25151","CHAVEZ","Pershing","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609753","47091","CHGO AGR HS","Far South Side","07/2012 ","08/13/2012 05:00 PM","09/10/2012 05:00 PM","10/08/2012 05:00 PM","11/12/2012 05:00 PM","12/10/2012 05:00 PM","01/08/2013 05:00 PM","02/11/2013 05:00 PM","03/11/2013 05:00 PM","04/08/2013 05:00 PM","05/13/2013 05:00 PM","06/10/2013 05:00 PM","","","","","","","","","","","",""
"609754","70070","CHGO MILITARY ACAD HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609674","53011","CHICAGO VOCATIONAL HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/15/2013 06:30 PM","02/19/2013 06:30 PM","03/19/2013 06:30 PM","04/16/2013 06:30 PM","05/14/2013 06:30 PM","06/11/2013 06:30 PM","","","","","","","","","","","",""
"609854","22721","CHOPIN","Fulton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609855","30031","CHRISTOPHER","Midway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610347","31301","CLAREMONT","Midway","07/2012 ","08/16/2012 10:00 AM","09/2012 ","10/11/2012 10:00 AM","11/2012 ","12/13/2012 10:00 AM","01/2013 ","02/21/2013 10:00 AM","03/2013 ","04/18/2013 10:00 AM","05/2013 ","06/06/2013 10:00 AM","","","","","","","","","","","",""
"610244","41051","CLARK HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609795","22191","CLARK, G","Austin-North Lawndale","07/12/2012 06:30 PM","08/09/2012 06:30 PM","09/13/2012 06:30 PM","10/11/2012 06:30 PM","11/08/2012 06:30 PM","12/13/2012 06:30 PM","01/10/2013 06:30 PM","02/14/2013 06:30 PM","03/14/2013 06:30 PM","04/11/2013 06:30 PM","05/09/2013 06:30 PM","06/13/2013 06:30 PM","","","","","","","","","","","",""
"609856","22731","CLAY","Lake Calumet","07/10/2012 06:00 PM","08/14/2012 06:00 PM","09/11/2012 06:00 PM","10/09/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/08/2013 06:00 PM","02/05/2013 06:00 PM","03/12/2013 06:00 PM","04/09/2013 06:00 PM","05/14/2013 06:00 PM","06/11/2013 06:00 PM","","","","","","","","","","","",""
"609759","51091","CLEMENTE HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/09/2013 06:00 PM","02/13/2013 06:00 PM","03/13/2013 06:00 PM","04/10/2013 06:00 PM","05/08/2013 06:00 PM","06/12/2013 06:00 PM","","","","","","","","","","","",""
"609857","22741","CLEVELAND","O'Hare","07/2012 ","08/22/2012 04:30 PM","09/16/2012 04:30 PM","10/07/2012 04:30 PM","11/14/2012 04:30 PM","12/19/2012 04:30 PM","01/16/2013 04:30 PM","02/13/2013 04:30 PM","03/13/2013 04:30 PM","04/17/2013 04:30 PM","05/15/2013 04:30 PM","06/12/2013 04:30 PM","","","","","","","","","","","",""
"609859","22751","CLINTON","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609861","22761","CLISSOLD","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610199","26751","COLEMON","Lake Calumet","07/2012 ","08/14/2012 08:30 AM","09/2012 ","10/09/2012 08:30 AM","11/2012 ","12/11/2012 08:30 AM","01/2013 ","02/05/2013 08:30 AM","03/2013 ","04/09/2013 08:30 AM","05/2013 ","06/11/2013 08:30 AM","","","","","","","","","","","",""
"609862","22771","COLES","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/10/2013 04:30 PM","02/14/2013 04:30 PM","03/14/2013 04:30 PM","04/11/2013 04:30 PM","05/09/2013 04:30 PM","06/13/2013 04:30 PM","","","","","","","","","","","",""
"610170","20071","COLUMBIA EXPLORERS","Pershing","07/2012 ","08/2012 ","09/05/2012 06:00 PM","10/2012 ","11/2012 ","12/05/2012 06:00 PM","01/2013 ","02/2013 ","03/06/2013 06:00 PM","04/17/2013 06:00 PM","05/2013 ","06/06/2013 06:00 PM","","","","","","","","","","","",""
"609863","22791","COLUMBUS","Fulton","07/10/2012 09:30 AM","08/2012 ","09/18/2012 08:00 AM","10/16/2012 03:00 PM","11/13/2012 08:00 AM","12/18/2012 03:00 PM","01/22/2013 08:00 AM","02/19/2013 08:00 AM","03/19/2013 08:00 AM","04/23/2013 08:00 AM","05/21/2013 08:00 AM","06/18/2013 08:00 AM","","","","","","","","","","","",""
"609864","22801","COOK","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609866","22821","COONLEY","Ravenswood-Ridge","07/2012 ","08/2012 ","09/04/2012 06:00 PM","10/02/2012 06:00 PM","11/06/2012 06:00 PM","12/04/2012 06:00 PM","01/08/2013 06:00 PM","02/05/2013 06:00 PM","03/05/2013 06:00 PM","04/09/2013 06:00 PM","05/07/2013 06:00 PM","06/04/2013 06:00 PM","","","","","","","","","","","",""
"609867","22831","COOPER","Pilsen-Little Village","07/2012 ","08/2012 ","09/19/2012 09:30 AM","10/17/2012 04:00 PM","11/21/2012 09:30 AM","12/19/2012 09:30 AM","01/23/2013 04:00 PM","02/20/2013 09:30 AM","03/20/2013 09:30 AM","04/24/2013 04:00 PM","05/22/2013 09:30 AM","06/2013 ","","","","","","","","","","","",""
"609870","22851","CORKERY","Pilsen-Little Village","07/2012 ","08/2012 ","09/26/2012 09:00 AM","10/2012 ","11/28/2012 09:00 AM","12/2012 ","01/30/2013 09:00 AM","02/2013 ","03/27/2013 09:00 AM","04/2013 ","05/29/2013 09:00 AM","06/2013 ","","","","","","","","","","","",""
"609761","46391","CORLISS HS","Far South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610355","30141","COURTENAY","Ravenswood-Ridge","07/2012 ","08/2012 ","09/20/2012 03:00 PM","10/18/2012 03:00 PM","11/15/2012 03:00 PM","12/20/2012 03:00 PM","01/17/2013 03:00 PM","02/21/2013 03:00 PM","03/21/2013 03:00 PM","04/18/2013 03:00 PM","05/16/2013 03:00 PM","06/13/2013 03:00 PM","","","","","","","","","","","",""
"609702","46081","CRANE HS","West Side","01/24/2013 12:00 PM","02/21/2013 12:00 PM","03/21/2013 12:00 PM","04/18/2013 12:00 PM","05/16/2013 12:00 PM","06/13/2013 12:00 PM","","","","","","","","","","","","","","","","","",""
"609873","31041","CROWN","Austin-North Lawndale","07/2012 ","08/2012 ","09/2012 ","10/30/2012 03:30 PM","11/2012 ","12/2012 ","01/30/2013 03:30 PM","02/2013 ","03/2013 ","04/2013 ","05/15/2013 03:30 PM","06/2013 ","","","","","","","","","","","",""
"610003","23881","CUFFE","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610004","23891","CULLEN","Rock Island","07/2012 ","08/2012 ","09/19/2012 04:00 PM","10/2012 ","11/14/2012 04:00 PM","12/2012 ","01/16/2013 04:00 PM","02/2013 ","03/20/2013 04:00 PM","04/2013 ","05/15/2013 04:00 PM","06/05/2013 04:00 PM","","","","","","","","","","","",""
"609756","53101","CURIE HS","Southwest Side","07/2012 ","08/15/2012 05:30 PM","09/19/2012 05:30 PM","10/17/2012 05:30 PM","11/21/2012 05:30 PM","12/19/2012 05:30 PM","01/16/2013 05:30 PM","02/20/2013 05:30 PM","03/20/2013 05:30 PM","04/17/2013 05:30 PM","05/15/2013 05:30 PM","06/19/2013 05:30 PM","","","","","","","","","","","",""
"609900","23061","CURTIS","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610239","25951","DALEY","Pershing","07/2012 ","08/15/2012 09:30 AM","09/19/2012 09:30 AM","10/17/2012 09:30 AM","11/14/2012 09:30 AM","12/13/2012 09:30 AM","01/16/2013 09:30 AM","02/20/2013 09:30 AM","03/20/2013 09:30 AM","04/17/2013 09:30 AM","05/15/2013 09:30 AM","06/19/2013 09:30 AM","","","","","","","","","","","",""
"609875","22881","DARWIN","Fullerton","07/2012 ","08/08/2012 09:00 AM","09/26/2012 03:30 PM","10/31/2012 03:30 PM","11/28/2012 03:30 PM","12/19/2012 03:30 PM","01/30/2013 03:30 PM","02/27/2013 03:30 PM","03/27/2013 03:30 PM","04/24/2013 03:30 PM","05/29/2013 03:30 PM","06/2013 ","","","","","","","","","","","",""
"610521","29391","DAVIS, M","Englewood-Gresham","07/13/2012 03:00 PM","08/22/2012 05:00 PM","09/2012 ","10/04/2012 05:00 PM","11/01/2012 05:00 PM","12/06/2012 05:00 PM","01/2013 ","02/07/2013 05:00 PM","03/07/2013 05:00 PM","04/2013 ","05/02/2013 05:00 PM","06/06/2013 05:00 PM","","","","","","","","","","","",""
"609876","22891","DAVIS, N","Pershing","07/2012 ","08/2012 ","09/19/2012 08:30 AM","10/17/2012 08:30 AM","11/14/2012 08:30 AM","12/19/2012 08:30 AM","01/16/2013 08:30 AM","02/20/2013 08:30 AM","03/20/2013 08:30 AM","04/24/2013 08:30 AM","05/22/2013 08:30 AM","06/12/2013 08:30 AM","","","","","","","","","","","",""
"609879","22901","DAWES","Midway","07/2012 ","08/14/2012 10:00 AM","09/11/2012 08:30 AM","10/09/2012 06:00 PM","11/13/2012 08:30 AM","12/11/2012 06:00 PM","01/08/2013 08:30 AM","02/13/2013 06:00 PM","03/12/2013 06:00 PM","04/09/2013 08:30 AM","05/14/2013 06:00 PM","06/04/2013 08:30 AM","","","","","","","","","","","",""
"610367","26631","DE PRIEST","Austin-North Lawndale","07/11/2012 09:00 AM","08/08/2012 04:00 PM","09/12/2012 04:00 PM","10/10/2012 04:00 PM","11/14/2012 04:00 PM","12/12/2012 04:00 PM","01/09/2013 04:00 PM","02/13/2013 04:00 PM","03/13/2013 04:00 PM","04/17/2013 04:00 PM","05/08/2013 04:00 PM","06/12/2013 04:00 PM","","","","","","","","","","","",""
"609880","29031","DECATUR","Ravenswood-Ridge","07/2012 ","08/2012 ","09/12/2012 06:00 PM","10/18/2012 07:15 PM","11/15/2012 07:15 PM","12/2012 ","01/2013 ","02/21/2013 07:15 PM","03/21/2013 07:15 PM","04/18/2013 07:15 PM","05/16/2013 07:15 PM","06/2013 ","","","","","","","","","","","",""
"609881","22911","DELANO","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/16/2013 02:00 PM","02/13/2013 01:00 PM","03/13/2013 03:00 PM","04/18/2013 03:00 PM","05/15/2013 03:00 PM","06/2013 ","","","","","","","","","","","",""
"609883","22931","DENEEN","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610252","26031","DETT","Fulton","07/2012 ","08/18/2012 12:00 PM","09/08/2012 12:00 PM","10/20/2012 12:00 PM","11/10/2012 12:00 PM","12/08/2012 12:00 PM","01/24/2013 03:00 PM","02/09/2013 12:00 PM","03/09/2013 12:00 PM","04/13/2013 12:00 PM","05/11/2013 12:00 PM","06/08/2013 12:00 PM","","","","","","","","","","","",""
"609884","22941","DEVER","O'Hare","07/2012 ","08/2012 ","09/19/2012 03:15 PM","10/17/2012 03:15 PM","11/14/2012 03:15 PM","12/19/2012 03:15 PM","01/16/2013 03:15 PM","02/20/2013 03:15 PM","03/20/2013 03:15 PM","04/17/2013 03:15 PM","05/15/2013 03:15 PM","06/12/2013 03:15 PM","","","","","","","","","","","",""
"610402","46521","DEVRY HS","North-Northwest Side","07/2012 ","08/2012 ","09/2012 ","10/02/2012 07:00 PM","11/12/2012 07:00 PM","12/2012 ","01/2013 ","02/19/2013 07:00 PM","03/12/2013 07:00 PM","04/30/2013 07:00 PM","05/21/2013 07:00 PM","06/2013 ","","","","","","","","","","","",""
"609885","22951","DEWEY","Pershing","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610313","31261","DIEGO","Fulton","07/2012 ","08/2012 ","09/11/2012 06:00 PM","10/09/2012 08:15 AM","11/07/2012 06:00 PM","12/11/2012 08:15 AM","01/2013 ","02/19/2013 08:15 AM","03/12/2013 08:15 AM","04/10/2013 06:00 PM","05/14/2013 08:15 AM","06/2013 ","","","","","","","","","","","",""
"609874","22871","DIRKSEN","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610363","29401","DISNEY","Ravenswood-Ridge","07/2012 ","08/20/2012 05:30 PM","09/10/2012 05:30 PM","10/08/2012 05:30 PM","11/12/2012 05:30 PM","12/10/2012 05:30 PM","01/14/2013 05:30 PM","02/11/2013 05:30 PM","03/11/2013 05:30 PM","04/08/2013 05:30 PM","05/13/2013 05:30 PM","06/10/2013 05:30 PM","","","","","","","","","","","",""
"610515","26921","DISNEY II","O'Hare","07/11/2012 06:00 PM","08/15/2012 06:00 PM","09/19/2012 06:00 PM","10/17/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/16/2013 06:00 PM","02/20/2013 06:00 PM","03/20/2013 06:00 PM","04/17/2013 06:00 PM","05/15/2013 06:00 PM","06/19/2013 06:00 PM","","","","","","","","","","","",""
"609887","22971","DIXON","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609888","22981","DODGE","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609891","22991","DOOLITTLE","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609893","23001","DORE","Midway","07/2012 ","08/2012 ","09/10/2012 06:00 PM","10/2012 ","11/19/2012 03:15 PM","12/2012 ","01/2013 ","02/04/2013 ","03/2013 ","04/22/2013 ","05/20/2013 ","06/10/2013 ","","","","","","","","","","","",""
"610245","41061","DOUGLASS HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609894","23011","DRAKE","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609896","23021","DRUMMOND","Fullerton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/28/2013 06:00 PM","02/25/2013 06:00 PM","03/18/2013 06:00 PM","04/29/2013 06:00 PM","05/20/2013 06:00 PM","06/10/2013 06:00 PM","","","","","","","","","","","",""
"610364","26601","DUBOIS","Lake Calumet","07/2012 ","08/2012 ","09/05/2012 03:30 PM","10/03/2012 03:30 PM","11/07/2012 03:30 PM","12/05/2012 03:30 PM","01/09/2013 03:30 PM","02/06/2013 03:30 PM","03/06/2013 03:30 PM","04/10/2013 03:30 PM","05/01/2013 03:30 PM","06/05/2013 03:30 PM","","","","","","","","","","","",""
"610263","26141","DULLES","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610266","26171","DUMAS TECH ACAD","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609676","53021","DUNBAR HS","South Side","07/2012 ","08/14/2012 04:00 PM","09/11/2012 05:00 PM","10/09/2012 05:00 PM","11/13/2012 05:00 PM","12/11/2012 05:00 PM","01/2013 ","02/12/2013 05:00 PM","03/12/2013 05:00 PM","04/16/2013 05:00 PM","05/14/2013 05:00 PM","06/11/2013 05:00 PM","","","","","","","","","","","",""
"610188","25491","DUNNE TECH ACAD","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610320","26481","DUPREY","Fulton","07/2012 ","08/2012 ","09/2012 ","10/12/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610352","26831","DURKIN PARK","Midway","07/2012 ","08/30/2012 03:15 PM","09/27/2012 03:15 PM","10/25/2012 03:15 PM","11/29/2012 03:15 PM","12/20/2012 03:15 PM","01/31/2013 03:15 PM","02/28/2013 03:15 PM","03/21/2013 03:15 PM","04/25/2013 03:15 PM","05/30/2013 03:15 PM","06/17/2013 03:15 PM","","","","","","","","","","","",""
"610254","26051","DVORAK TECH ACAD","Austin-North Lawndale","07/2012 ","08/13/2012 03:30 PM","09/22/2012 12:00 PM","10/15/2012 03:30 PM","11/19/2012 03:30 PM","12/17/2012 03:30 PM","01/26/2013 12:00 PM","02/23/2013 10:00 AM","03/18/2013 03:30 PM","04/15/2013 03:30 PM","05/20/2013 03:30 PM","06/10/2013 03:30 PM","","","","","","","","","","","",""
"609736","66021","DYETT HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610316","26441","EARHART","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609897","23031","EARLE","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609898","23041","EBERHART","Midway","07/2012 ","08/2012 ","09/18/2012 04:00 PM","10/16/2012 04:00 PM","11/20/2012 04:00 PM","12/18/2012 04:00 PM","01/22/2013 04:00 PM","02/19/2013 04:00 PM","03/19/2013 04:00 PM","04/23/2013 04:00 PM","05/21/2013 04:00 PM","06/2013 ","","","","","","","","","","","",""
"609899","23051","EBINGER","O'Hare","07/2012 ","08/21/2012 03:00 PM","09/17/2012 06:00 PM","10/15/2012 06:00 PM","11/26/2012 06:00 PM","12/2012 ","01/14/2013 06:00 PM","02/11/2013 06:00 PM","03/11/2013 06:00 PM","04/15/2013 06:00 PM","05/13/2013 06:00 PM","06/2013 ","","","","","","","","","","","",""
"609901","23071","EDGEBROOK","O'Hare","07/2012 ","08/08/2012 06:30 PM","09/12/2012 06:30 PM","10/10/2012 06:30 PM","11/14/2012 06:30 PM","12/12/2012 06:30 PM","01/16/2013 06:30 PM","02/13/2013 06:30 PM","03/13/2013 06:30 PM","04/17/2013 06:30 PM","05/08/2013 06:30 PM","06/12/2013 06:30 PM","","","","","","","","","","","",""
"610523","28081","EDISON PARK","O'Hare","07/2012 ","08/2012 ","09/13/2012 07:00 PM","10/11/2012 07:00 PM","11/08/2012 07:00 PM","12/13/2012 07:00 PM","01/10/2013 07:00 PM","02/14/2013 07:00 PM","03/14/2013 07:00 PM","04/11/2013 07:00 PM","05/09/2013 07:00 PM","06/13/2013 07:00 PM","","","","","","","","","","","",""
"609794","29011","EDISON, T","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609903","23081","EDWARDS","Midway","07/2012 ","08/24/2012 08:30 AM","09/21/2012 10:15 AM","10/2012 ","11/16/2012 03:30 PM","12/14/2012 10:15 AM","01/18/2013 08:30 AM","02/22/2013 03:30 PM","03/22/2013 10:15 AM","04/26/2013 08:30 AM","05/17/2013 03:30 PM","06/14/2013 08:30 AM","","","","","","","","","","","",""
"609904","23101","ELLINGTON","Austin-North Lawndale","07/2012 ","08/09/2012 03:00 PM","09/13/2012 03:00 PM","10/11/2012 03:00 PM","11/08/2012 03:00 PM","12/14/2012 03:00 PM","01/10/2013 03:00 PM","02/14/2013 03:00 PM","03/14/2013 03:00 PM","04/11/2013 03:00 PM","05/09/2013 03:00 PM","06/13/2013 03:00 PM","","","","","","","","","","","",""
"609906","23121","EMMET","Austin-North Lawndale","07/2012 ","08/15/2012 10:30 AM","09/04/2012 03:00 PM","10/02/2012 03:00 PM","11/06/2012 03:00 PM","12/04/2012 03:00 PM","01/08/2013 03:00 PM","02/05/2013 03:00 PM","03/05/2013 03:00 PM","04/09/2013 03:00 PM","05/07/2013 03:00 PM","06/04/2013 03:00 PM","","","","","","","","","","","",""
"609907","29051","ERICSON","Garfield-Humboldt","07/2012 ","08/2012 ","09/12/2012 05:30 PM","10/10/2012 05:30 PM","11/14/2012 05:30 PM","12/12/2012 05:30 PM","01/09/2013 05:30 PM","02/13/2013 05:30 PM","03/13/2013 05:30 PM","04/10/2013 05:30 PM","05/08/2013 05:30 PM","06/12/2013 05:30 PM","","","","","","","","","","","",""
"609908","23131","ESMOND","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609909","23141","EVERETT","Pershing","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/10/2013 05:00 PM","02/07/2013 08:30 AM","03/07/2013 05:00 PM","04/11/2013 08:30 AM","05/02/2013 05:00 PM","06/06/2013 08:30 AM","","","","","","","","","","","",""
"610319","26461","EVERGREEN","Pershing","07/2012 ","08/08/2012 10:00 AM","09/12/2012 10:00 AM","10/10/2012 10:00 AM","11/14/2012 10:00 AM","12/12/2012 10:00 AM","01/09/2013 10:00 AM","02/13/2013 10:00 AM","03/13/2013 10:00 AM","04/10/2013 10:00 AM","05/08/2013 10:00 AM","06/12/2013 10:00 AM","","","","","","","","","","","",""
"610362","26591","EVERS","Rock Island","07/2012 ","08/2012 ","09/20/2012 08:45 AM","10/11/2012 08:45 AM","11/15/2012 08:45 AM","12/13/2012 08:45 AM","01/17/2013 08:45 AM","02/21/2013 08:45 AM","03/21/2013 08:45 AM","04/18/2013 08:45 AM","05/16/2013 08:45 AM","06/13/2013 08:45 AM","","","","","","","","","","","",""
"610057","26701","FAIRFIELD","Midway","07/2012 ","08/14/2012 08:00 AM","09/11/2012 08:00 AM","10/09/2012 08:00 AM","11/13/2012 08:00 AM","12/11/2012 08:00 AM","01/15/2013 08:00 AM","02/19/2013 08:00 AM","03/19/2013 08:00 AM","04/16/2013 08:00 AM","05/14/2013 08:00 AM","06/11/2013 08:00 AM","","","","","","","","","","","",""
"609910","23151","FALCONER","Fullerton","07/2012 ","08/16/2012 10:30 AM","09/20/2012 03:30 PM","10/18/2012 10:30 AM","11/28/2012 10:30 AM","12/19/2012 10:30 AM","02/01/2013 09:00 AM","02/21/2013 10:30 AM","03/21/2013 03:30 PM","04/18/2013 10:30 AM","05/16/2013 03:30 PM","06/13/2013 10:30 AM","","","","","","","","","","","",""
"610055","24371","FARADAY","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
